,date,nums,season,air_temperature,relative_soil_mosture_p1,illumination_p1,soil_acidity_p1,relative_soil_mosture_p2,illumination_p2,soil_acidity_p2,relative_soil_mosture_p3,illumination_p3,soil_acidity_p3,relative_soil_mosture_p4,illumination_p4,soil_acidity_p4,relative_soil_mosture_p5,illumination_p5,soil_acidity_p5
1565,2054-06-20,768,10,27.2,77.28726064,74.19005781,6.587692979,76.01649946,68.20171216,7.472041634,77.55474922,82.23210531,7.538575269,76.81421273,76.14474175,8.141495039,77.96277339,67.83066024,7.517152112
1566,2054-06-20,769,10,29,67.91928948,104.5007632,8.093236909,67.92383441,104.8343788,6.777585801,69.43834409,102.5389915,7.690287805,70.5535244,102.1720708,7.770222441,67.75956577,105.4889596,7.149457032
1567,2054-06-19,770,10,32.6,48.32623358,75.47356101,6.420829949,47.15486183,73.01127468,7.864821302,46.12492715,71.30534897,6.850605776,45.5663275,70.55487173,6.665912939,47.54061042,69.56992291,6.169784025
1568,2054-06-19,771,10,36.5,32.17629813,97.60748324,6.748280096,32.6874629,100.4144768,8.031797539,28.80679331,107.4668705,7.26592184,31.21888742,104.8648108,8.171409916,32.94378368,99.85330446,7.162945728
1569,2054-06-19,772,10,37,32.35856171,56.42838067,7.663920884,28.44206633,54.42146536,6.629958266,32.34700788,65.09682238,7.747029304,28.80380224,65.49515747,7.957350412,29.04484718,53.38324585,7.399858224
1570,2054-06-19,773,10,35.3,31.50229831,53.5247934,6.933914567,31.78732707,47.76895488,6.891700701,33.71796022,48.09865616,6.62156024,32.23292511,47.33742628,8.063950086,32.62400191,52.24382089,6.536664395
1571,2054-06-19,774,10,33.5,45.26011117,102.2443465,7.374251889,44.16300456,93.89735544,6.964701394,42.60625247,104.3648241,8.049206761,45.08103165,105.9507687,7.913621119,42.03770091,105.713739,6.76866748
1572,2054-06-19,775,10,27.9,63.36746398,98.17071925,7.452874812,65.68522615,99.76692828,7.544193306,65.73916872,105.7504117,6.841612816,62.56156633,103.2788089,6.789073392,63.264942,105.7408246,8.144586921
1573,2054-06-19,776,10,27,66.10216399,97.75835942,,64.20219229,106.7820398,8.04244222,61.67556321,94.7128754,7.66592143,65.92655467,98.28055312,7.791091282,63.51569452,94.33772807,7.326571141
1574,2054-06-19,777,10,30.6,49.82745481,104.4051843,,48.46823269,107.3349253,6.702258874,48.21328132,105.3902682,7.348513603,47.92199452,104.4417059,7.283958648,50.33636065,104.5561898,7.250306672
1575,2054-06-18,778,10,32.1,58.06333176,63.58044421,,59.29280284,58.42511854,6.965867598,58.69346226,58.55366211,8.417582935,59.18282996,54.57955649,6.533769424,55.11980906,64.88231104,7.961269375
1576,2054-06-18,779,10,35.2,42.54686596,40.01518748,,41.59240939,34.37460385,7.081345582,45.7032204,45.59549513,8.240081096,41.66696413,36.61219187,7.243980517,42.17865521,41.80149694,8.240818326
1577,2054-06-18,780,10,34.6,41.06648266,11.55924081,,41.95149613,10.37915875,6.831042038,41.5942496,4.990590902,8.342382981,41.70171976,7.157232155,7.342755713,41.04819936,15.38558813,6.632810065
1578,2054-06-18,781,10,34.1,44.4150218,20.83873399,,46.96383239,26.78253249,8.237711049,47.08477878,22.60183312,7.820164236,46.99043142,22.09925048,7.3326708,45.74507541,22.1917459,8.110984428
1579,2054-06-18,782,10,30.8,64.75504103,9.229738213,,67.55543512,15.19839266,6.676746476,65.09190348,7.770601441,6.599634687,69.30693505,8.65700619,8.371221962,67.21881948,12.26359076,6.901546037
1580,2054-06-18,783,10,28.2,90.48616017,-1.305140748,,93.10195248,9.677798838,8.388445135,90.67102473,-0.428944714,8.166002172,89.68460404,9.310611864,8.397959187,92.18459841,8.645452899,8.005706392
1581,2054-06-18,784,10,29.6,75.82289335,2.996462651,,73.09432498,3.532081813,7.115051584,73.44794359,10.38885602,7.332153584,73.64438951,6.409915424,6.862366119,73.72035729,11.77990761,6.981731057
1582,2054-06-18,785,10,30.6,65.5078219,10.03018874,,64.30292586,11.83941263,7.521264636,64.9967265,7.597555588,7.027159392,66.79676031,15.09324571,7.446158273,65.49608779,16.31033052,7.354303963
1583,2054-06-17,786,10,32.1,52.58516667,59.12066729,,54.34035297,53.11774288,7.30098813,53.02433306,58.4911748,7.916766469,51.406429,64.3033708,6.869761216,52.72188336,53.05660191,8.170060959
1584,2054-06-17,787,10,35.8,36.39904728,40.20637249,,34.70856823,38.97794006,6.538987599,36.10990699,46.29410821,7.897742685,37.39611241,36.16323711,8.195837324,34.18335586,38.82771773,7.22751467
1585,2054-06-17,788,10,36,34.53815063,46.02233839,,31.91978707,47.42848918,7.515102001,33.83323479,47.10560601,7.467185187,32.51554987,37.2794654,7.394658312,34.83447053,36.11224838,6.964643466
1586,2054-06-17,789,10,34.2,41.36960206,13.01634103,,36.5703163,13.3799765,6.729644635,39.86075082,11.50603174,7.644604878,37.80649285,15.30055614,7.99129855,39.62226377,2.959265859,7.048585496
1587,2054-06-17,790,10,31.4,56.72649627,41.37121831,,54.90629489,33.70178882,7.619518203,57.33995343,38.97161592,7.918458728,58.36858719,37.76923948,6.75618572,55.3999616,43.73643721,8.060602934
1588,2054-06-17,791,10,25.9,81.03022831,107.470369,,81.19430609,94.38905462,7.178280697,82.81551759,104.5534317,7.132134772,78.9499313,102.4095015,7.373953642,80.65791078,104.0329978,6.610231493
1589,2054-06-17,792,10,22.5,95.35732373,106.0308122,,94.43207689,102.1619849,7.830085765,94.64797681,97.42468044,6.944123221,92.47305115,101.5759033,7.279383995,93.20592454,105.812391,7.238240881
1590,2054-06-17,793,10,23.8,84.23053228,93.18012189,,86.45048367,101.0285507,6.528173327,83.63566414,103.2119842,6.573957347,86.8709595,102.3923855,8.190033261,84.51214476,103.1170277,8.073904827
1591,2054-06-16,794,10,27.6,66.11586801,75.36556136,,69.98753292,80.10219278,6.804067068,66.12470143,71.22092597,7.257085129,70.23384386,68.54238147,7.655280672,69.70476895,81.25802988,6.706906535
1592,2054-06-16,795,10,31.4,46.13501791,47.95562061,,45.40698902,53.18793489,7.740007998,42.26664398,44.19665989,6.423662851,45.08724474,43.69181635,6.682833099,42.33449663,47.29973567,6.744815759
1593,2054-06-16,796,10,30.9,50.06188234,29.22996272,,48.46994168,21.12468172,8.242306155,48.03310732,27.26364441,7.259684614,48.69145484,23.53736193,7.830400735,47.80346431,32.47653623,6.991937711
1594,2054-06-16,0,10,27.4,75.41228437,11.68310455,,74.26942037,11.47166642,6.976222663,73.86193247,11.2907886,7.593282824,76.90851825,9.006658666,6.916124053,76.16778565,6.995408654,6.753882228
1595,2054-06-16,1,10,26.5,80.32429034,8.881069578,,81.58462474,8.313247997,7.006032905,83.12763402,1.238659869,6.943137309,82.69434121,-2.371932602,7.896276375,83.29819814,4.302137237,6.274162721
1596,2054-06-16,2,10,25.3,95.58142762,-2.181313674,,94.38310102,6.671104129,6.706954173,96.37633344,1.101461086,7.175032033,93.91320768,-0.835872987,6.817446142,95.75057474,7.588215354,6.941265537
1597,2054-06-16,3,10,23.5,99.44599086,4.372523153,,95.01855058,15.20325514,8.095461957,98.03293479,12.39986435,6.554098058,94.67058331,6.243108896,7.339318531,94.87934578,8.907706564,6.39406249
1598,2054-06-16,4,10,23.7,97.65398927,93.01437184,,94.81676232,102.1428586,6.983112019,98.02373658,101.7872611,6.724915019,96.29999683,101.3938522,8.262557211,94.29630694,89.28372164,8.239968538
1599,2054-06-15,5,10,26.4,85.88790783,101.7908052,,87.81851112,90.2880968,6.537033292,86.2831993,93.38835409,6.434344374,83.7112184,89.72860945,6.679067547,86.64637727,96.48766659,6.699257068
1600,2054-06-15,6,10,29,72.12817651,-1.96326025,,71.13644193,-0.244722864,8.039178214,71.48848488,0.041932893,7.356635734,73.09757855,10.0027213,8.048753176,73.38560695,5.256302422,7.678125268
1601,2054-06-15,7,10,30.2,59.90038818,7.69353774,,63.21818397,3.808744948,6.753804499,61.10106665,-1.922269967,6.762565923,61.63789056,1.798707813,7.558865098,63.11268887,2.187843478,6.34958686
1602,2054-06-15,8,10,27.6,68.97551522,7.964164865,,66.93674421,4.255018916,6.607174495,66.70117483,2.54830151,6.807218402,67.77771985,0.50323642,7.831251363,68.63991975,7.610378923,6.989774099
1603,2054-06-15,9,10,24.8,78.30933255,-1.819245803,,80.09739113,0.615466007,6.245886757,75.59854656,3.098552679,7.999071979,77.99084347,2.70192323,7.812771569,76.39492474,0.102545515,6.858439944
1604,2054-06-15,10,10,23.3,82.84095208,5.316767503,,86.25687294,3.90524469,6.801075308,86.30492226,10.07055437,7.912117836,85.73776821,9.472377207,7.006169047,84.61493188,3.86415878,6.81325245
1605,2054-06-15,11,10,24,85.37031431,1.552398713,,86.56843272,-1.441252342,6.255473529,86.6301078,4.354590468,7.507438107,84.58801448,-0.709778824,6.500500411,87.64295107,6.011158124,7.080657132
1606,2054-06-15,12,10,25.8,84.92058963,-0.399761388,,89.06269949,11.83187669,6.977134593,86.23729599,-0.051126815,7.181438393,87.17715655,3.454929443,6.345694384,86.94388987,12.25758583,6.310879089
1607,2054-06-14,13,10,29.5,81.11479925,22.70358307,,82.27119686,27.53196714,7.147369332,79.91320651,23.87457889,6.30995239,82.48104789,30.53105527,7.425356618,81.8872102,21.43681575,7.258034954
1608,2054-06-14,14,10,30.2,81.84029102,0.270194931,,81.70475282,-1.027671878,6.791306887,80.47448429,3.513338333,7.527386794,80.43284628,9.224494907,7.471500991,82.55655004,4.952534276,8.056268845
1609,2054-06-14,15,10,26.2,93.59129931,0.379048054,,95.93269699,2.184131995,8.136775614,96.05833968,-2.073432096,6.365423724,92.59629922,4.007974213,6.465688527,94.90850765,9.070662991,7.154738163
1610,2054-06-14,16,10,29.5,55.79600344,10.82688373,,53.23440179,3.217527056,7.171315997,54.7827934,3.889219198,6.718615949,55.35604559,-0.009955866,6.268293917,56.77429504,10.19136123,7.54540819
1611,2054-06-14,17,10,29,40.81224692,2.638997506,,38.78267858,8.034595764,6.905288108,39.3153933,3.847779681,7.533089464,43.41715616,3.584941736,6.359910104,38.68974707,11.20703466,6.788485175
1612,2054-06-14,18,10,24.7,51.28331024,93.78618068,,52.82768277,93.44882487,7.799021396,51.39951546,97.66363633,7.279843228,52.58541645,98.31211182,7.475622833,54.33363731,107.1545605,7.43595173
1613,2054-06-14,19,10,20.9,65.27605106,99.49103442,,62.76029868,104.0720558,6.926900437,65.62407424,103.0223057,6.685917061,62.97161841,101.4699146,7.308156037,64.04029959,98.06801289,6.65779548
1614,2054-06-14,20,10,23.6,55.76405756,30.01218321,,57.44579023,19.25016147,7.085802718,56.94933491,22.806111,7.958969937,60.19615374,24.93389602,7.548605154,57.11883928,17.91796408,6.677388325
1615,2054-06-13,21,10,26.6,36.94430933,62.4289858,,35.40832136,53.02441422,8.101417824,34.60147021,62.84862415,7.339654254,34.86587828,60.22076744,7.556619734,33.46869544,56.24360054,7.207651628
1616,2054-06-13,22,10,29.6,25.75946437,102.8366691,,25.59853467,103.2565456,7.873353612,25.77375034,99.55873577,7.343590518,23.7103275,105.026596,6.700625341,22.76848843,92.54299861,8.010737366
1617,2054-06-13,23,10,29,28.91463218,100.7987321,,26.60480624,92.80503256,7.198804171,29.67961536,101.7098496,7.825627382,26.0099532,102.6560016,7.548036564,26.85183767,104.0420292,7.8708814
1618,2054-06-13,24,10,26.1,35.52779534,95.00955218,,33.33836071,106.6735538,7.85085467,35.18562453,100.1580846,7.690293924,32.05458207,97.92240509,7.69506629,32.70976591,99.10692611,6.431349434
1619,2054-06-13,25,10,22.5,45.35450252,96.58138656,,44.67956307,96.22208729,8.086534998,42.52720126,104.9242662,6.653938947,45.06099374,104.2611088,7.783136463,45.88717045,101.5130285,7.821685864
1620,2054-06-13,26,10,19.3,62.33022556,99.04924894,,58.81318944,95.4185946,7.55809495,61.29157421,99.4144337,6.762851143,60.55866135,104.7757122,6.32054855,58.55257514,92.74962353,7.723140934
1621,2054-06-13,27,10,21.7,55.98262916,98.50083256,,55.98596103,103.0344134,7.333225887,58.21649561,105.8056384,6.870694323,59.72396492,104.5484714,6.107623956,56.68990643,96.63732803,6.736423606
1622,2054-06-13,28,10,25.9,70.15995726,103.6507578,,71.00836047,104.0933168,8.081335451,66.92583646,106.3335974,7.253469739,66.88967807,101.5769626,7.610652775,68.5141636,105.7201615,8.057028686
1623,2054-06-12,29,10,28.7,56.7719564,31.43476157,,57.04468244,30.42279623,8.072082585,55.8201031,19.12111106,6.521298703,57.17574634,22.78436977,7.626441627,55.70864659,18.45480384,6.848230336
1624,2054-06-12,30,10,29.7,60.16762281,11.50433786,,59.76341507,5.73750838,7.79914923,56.33417093,-0.964596523,6.829913206,57.79978391,7.959869234,7.971472717,59.77137373,-1.288886691,6.177276837
1625,2054-06-12,31,10,30.9,53.4938805,8.641972849,,55.20082761,8.432660726,7.793224038,53.86124408,1.441136434,7.995135987,54.4819582,6.546137247,7.647961053,50.91015508,6.035437566,8.075233754
1626,2054-06-12,32,10,34.4,36.88215791,-1.570379025,,41.2199771,1.819688726,7.988198129,39.8302662,6.542831566,7.817393913,41.30434786,0.300577238,8.048682644,40.27693563,9.714145167,6.750601767
1627,2054-06-12,33,10,34,40.15712324,11.38989586,,42.79744261,12.19255512,6.508182031,42.69014564,4.936740534,6.527270355,43.77387648,7.313175389,7.040796316,41.54345724,2.208673875,6.593886869
1628,2054-06-12,34,10,27.9,72.66285594,36.38962651,,71.73263026,44.75172302,7.57197142,73.86757388,36.30077702,6.815778421,71.94475686,38.85930205,6.437109693,75.63102223,41.25628329,6.126730404
1629,2054-06-12,35,10,25.3,73.60215256,102.350417,,70.36773979,101.6814382,7.577079394,72.1297308,103.5524009,6.844798128,72.97153123,95.73788538,7.774376179,73.31522811,96.78970246,7.938925196
1630,2054-06-12,36,10,27.6,56.94784902,105.513681,,60.89959885,97.34309669,8.03976393,60.01907848,103.122522,7.795773223,60.20173806,95.81359276,6.72293101,59.41327733,105.8330254,6.578040416
1631,2054-06-11,37,10,34.2,34.14829417,99.67961514,,29.59639118,99.40977912,7.797981068,32.81274932,106.5592117,8.182442303,32.74958705,94.28825759,7.915152549,31.22404472,99.03618002,7.009744309
1632,2054-06-11,38,10,36.9,29.4756081,92.79875661,,28.81813926,102.9417004,7.378668216,27.81506407,105.1748215,6.971523239,31.40260501,102.7491011,7.212456046,30.03926229,99.03971699,7.115281342
1633,2054-06-11,39,10,37.4,31.41180808,66.95666276,,31.73840665,61.1876496,7.020473936,32.59089944,53.08926095,7.724831389,35.22493208,53.50898673,8.166268294,31.04868613,54.02447026,7.139268167
1634,2054-06-11,40,10,36.5,36.03277795,25.07616622,,35.14636327,31.39301522,7.387890713,33.5726008,21.64820014,6.710429789,37.11377764,31.50759339,6.75210324,35.8454996,31.97083935,7.488746868
1635,2054-06-11,41,10,33.6,52.66638591,39.07916291,,52.29287272,35.35469463,7.156751201,53.40894002,41.72521452,7.034247369,51.13557917,41.72611034,8.137312275,49.7613052,45.08452242,6.351183971
1636,2054-06-11,42,10,29.4,81.60860826,54.9946309,,82.25895428,54.06552199,6.321922492,78.77070103,66.91089669,7.22684517,80.07816271,64.67508784,7.907753912,79.55991974,62.01074716,7.714558566
1637,2054-06-11,43,10,25.7,85.68372233,103.2736471,,87.73156686,101.6819382,8.220373304,88.14106414,101.3322616,6.277348007,84.65324523,107.2048086,6.594294374,85.16474474,94.25073661,7.247947472
1638,2054-06-11,44,10,28.7,78.02102929,68.4061909,,79.89193745,71.97867445,6.355840582,81.16641573,78.10323108,8.226948053,77.23364534,75.53294114,7.214497371,78.37056997,80.13462607,7.125378027
1639,2054-06-10,45,10,33.8,58.99476711,44.7917412,,57.6776906,47.05546059,7.145110487,58.30097382,42.05650039,6.503890225,58.7674624,37.60633671,7.119903161,55.63551688,46.03979254,8.120298376
1640,2054-06-10,46,10,35.9,46.08312727,18.9146489,,48.56405587,28.31363752,7.272662693,45.91681351,18.17019302,6.293777073,47.80046748,21.29927296,7.8282406,49.98925432,18.16627676,7.41888519
1641,2054-06-10,47,10,36.1,46.27576206,17.63441544,,50.2773811,20.40157333,7.964284277,46.49991123,28.30941127,6.971458951,47.04954041,24.36300565,7.347008997,47.27273215,25.57459923,7.656746122
1642,2054-06-10,48,10,36,49.83662714,41.69775262,,52.26177167,45.3894651,6.388659159,48.85082158,38.11275027,6.912736655,50.7711587,35.31479171,7.064483561,51.01158152,41.43544017,8.176171028
1643,2054-06-10,49,10,34,57.03427132,68.76023081,,56.78435236,68.16916568,6.36383917,56.90798999,81.30555461,6.61511561,52.68952452,78.40613145,7.678820644,57.3747548,80.3892049,8.070144496
1644,2054-06-10,50,10,29.8,73.99801924,71.2637037,,71.91318345,77.33557472,8.123585159,75.66151557,76.46023074,7.242713493,74.22991955,80.08075153,8.139887487,75.77037449,81.45154569,7.636375278
1645,2054-06-10,51,10,28.2,81.18727204,37.47854549,,82.31505568,41.69154719,8.05824055,79.68541321,37.2420547,8.196039524,83.65765276,40.99330731,6.500623313,81.05965056,46.17985028,8.15093215
1646,2054-06-10,52,10,33.1,57.89476928,31.69578339,,54.21680687,31.18651606,6.814698369,55.87112628,29.4804364,6.816052745,55.64455932,23.43224298,6.466291172,55.36183656,22.01449511,6.793219378
1647,2054-06-09,53,10,35.2,50.26852818,44.38408876,,49.17898176,50.67526521,7.349656275,50.88288264,47.10728823,7.240557667,49.63717259,46.78557265,6.980577277,49.80108636,50.68825899,6.41248499
1648,2054-06-09,54,10,38.9,38.42513375,20.98745961,,37.80757892,30.27482678,8.048488006,35.73724446,18.64415822,6.695029197,35.64717243,20.98320632,8.086548471,38.27580169,22.62577698,7.636034313
1649,2054-06-09,55,10,40.1,32.53442284,53.50547188,,31.6870143,56.41343688,7.823842098,29.99809667,53.01006997,6.828739263,31.18483996,54.31133391,8.102778007,31.25822735,55.80566341,6.440500444
1650,2054-06-09,56,10,38.9,34.28322376,59.6952955,,35.69647818,60.01645838,6.839858131,37.15328519,66.27315821,6.841040798,35.23171541,61.17746699,7.881084707,33.56855085,64.36387995,7.903494244
1651,2054-06-09,57,10,38.2,40.93136542,71.83222465,,41.93435001,77.68205101,6.960236685,40.59733052,75.48830711,7.814765054,41.62217171,69.30074702,7.341061519,42.50697568,72.86293947,7.406722428
1652,2054-06-09,58,10,29.9,80.73288267,75.22558792,,80.44738003,70.50825808,6.292059188,78.63426777,72.35016868,7.168840602,82.87588888,72.64575455,7.901835309,78.70531462,77.17042849,7.10414384
1653,2054-06-09,59,10,27.8,82.73363219,102.4832576,,82.01900854,98.77205137,7.678998491,83.00359887,95.19402006,6.426457266,83.41181986,96.08979051,6.456018283,82.42736827,96.84891835,6.819504392
1654,2054-06-09,60,10,29.6,71.10783015,66.10915612,,71.34865972,65.06541365,6.464669434,71.39983761,67.27950715,6.417004007,73.01902334,53.03112347,6.361945253,71.10050454,60.64821607,7.41791298
1655,2054-06-08,61,10,34.7,50.16647343,29.49629626,,49.98593918,21.49410019,6.725686253,51.63941042,28.76570705,7.072658444,48.50590767,17.7148812,7.449729715,51.7176807,24.63689936,6.812661158
1656,2054-06-08,62,10,38.7,39.87817396,26.47981956,,35.6749385,27.51330767,6.835503145,35.6871357,24.31329516,8.181979668,39.45501652,23.02659165,7.085296309,38.92572065,27.70170167,7.614825639
1657,2054-06-08,63,10,39.8,33.26720217,24.0190473,,31.61351528,29.69187122,6.674918598,34.42925376,27.39586426,6.868905733,30.82617831,25.94766129,8.07624964,32.74316669,26.68317688,7.973793057
1658,2054-06-08,64,10,39.9,27.66309899,30.10127786,,28.60892629,24.95306691,6.309072901,26.51140835,29.51739551,8.142989154,30.2329108,31.14681445,8.002899099,25.79787477,27.15457403,6.377360362
1659,2054-06-08,65,10,37.8,38.65343428,98.04546407,,37.7479739,106.466115,6.44138974,39.28600607,94.47669912,8.137975477,40.38855404,106.6870865,6.504232118,39.13977694,103.5659188,6.573764098
1660,2054-06-08,66,10,30.2,71.26831219,73.08601013,,70.37761436,74.96900739,7.370436039,74.16082636,72.11384388,6.614202051,72.07814312,67.78910825,6.348175602,70.62645136,80.84544363,7.306672641
1661,2054-06-08,67,10,27.5,75.0586443,104.0470685,,75.69168723,106.9849586,6.985025784,78.19678925,98.44827901,7.309765927,78.38517209,101.9653108,7.232927108,78.30646822,104.3902375,7.325153564
1662,2054-06-08,68,10,29,65.75882382,104.7093022,,66.58172592,96.30107157,6.669465286,68.12642717,93.87842333,6.791259829,66.76186585,93.04652097,6.427029312,67.0596003,100.7676664,6.314172021
1663,2054-06-07,69,10,33.7,45.29703351,105.4470131,,47.4738139,102.5919297,7.387765778,49.46586971,105.6574017,7.573135395,49.43882372,100.3598093,6.512723049,45.57433022,97.11057733,6.503192299
1664,2054-06-07,70,10,39.6,25.75576609,94.47717185,,25.240444,93.03143723,7.362041501,27.85283351,97.8121068,7.608230389,27.88635985,95.14301029,7.57384888,27.56970583,103.3811621,6.605037893
1665,2054-06-07,71,10,40.6,26.40169178,73.99413685,,26.13418472,74.38352204,6.789831292,25.066316,80.92400907,6.725774765,22.09279207,81.89268394,6.732493467,22.23136121,78.52411927,7.906801844
1666,2054-06-07,72,10,39.4,27.7365799,94.75933631,,25.65332428,99.59649368,7.219336237,28.6632005,107.30284,6.64884921,27.19280281,104.1080529,7.915909254,26.89055913,99.30063132,7.833224857
1667,2054-06-07,73,10,37.1,37.23626883,96.30528407,,35.81594333,95.31960424,7.944353986,34.2470727,94.87513118,6.854703481,37.27496584,96.06130416,7.678829035,32.53625855,104.1979932,6.953556584
1668,2054-06-07,74,10,27.4,76.13578304,100.2635982,,78.45918924,95.1914133,8.110016316,76.93234672,94.69515324,6.603149403,77.28529337,94.60568661,8.00045384,80.29774108,97.88162167,8.236161232
1669,2054-06-07,75,10,25,80.29887737,98.01501638,,79.15084173,100.546674,7.828465371,79.5457139,96.89277548,7.139910588,75.91979324,102.4864198,8.279195747,76.94226807,104.1375724,8.180259558
1670,2054-06-07,76,10,27.7,67.3436307,98.7688476,,67.05234043,93.42987188,6.809253119,68.16456423,92.66943482,6.356197481,67.25377532,103.0071566,6.708528916,67.56421123,102.97348,7.358728315
1671,2054-06-06,77,10,32.7,50.41922897,102.9775649,,53.45943382,101.2267633,7.26043495,52.00929571,94.96152127,8.091431669,50.4910865,106.1318018,7.535475625,49.00297012,97.65620301,7.591910791
1672,2054-06-06,78,10,38,26.63291602,96.50902565,,28.52204482,105.1476045,7.314235642,26.69463111,96.58734078,7.42382624,25.69839747,103.7390368,6.903921499,30.15513888,95.13841313,7.213854496
1673,2054-06-06,79,10,38.7,26.1300096,101.3005965,,24.09029702,97.72041678,6.579618816,26.87028825,93.6857452,7.292907175,23.5454368,106.321374,7.446444244,26.58624176,97.88263463,7.145231374
1674,2054-06-06,80,10,36.7,31.07994578,92.53873489,,27.77950522,,7.525244098,29.34174254,103.2498444,8.053338291,31.45028809,101.5029695,6.278600247,28.30098213,94.73665536,6.867121258
1675,2054-06-06,81,10,34.6,34.84832817,97.55502138,,36.84905443,,7.735300079,35.4321613,99.77921503,7.058511295,37.82497854,94.58099665,6.61398102,38.36787594,97.61535013,7.838166669
1676,2054-06-06,82,10,25.9,82.33250198,101.5088823,,80.14606027,,6.676385357,81.97786557,103.2830976,8.131003911,78.16007039,100.6589767,7.352443351,82.16196844,93.47695216,7.705120634
1677,2054-06-06,83,10,24,84.59253562,104.5742831,,85.18268585,,7.324345668,86.92852705,96.38158822,6.539846431,85.1697491,97.99912563,7.362023875,88.08762937,99.42402747,7.808081847
1678,2054-06-06,84,10,27.6,67.73267203,102.057377,,67.39117334,,8.072824031,64.72501113,104.9660015,6.976702022,67.14271398,107.1931451,6.289251822,66.58632649,93.13899049,7.569990302
1679,2054-06-05,85,10,30.7,47.24126076,93.88566345,,46.13806012,,7.215486622,45.23731303,102.1814347,6.364000476,46.58659365,100.6671574,6.268853157,43.8461299,101.1446176,7.839597451
1680,2054-06-05,86,10,35.6,25.34827954,96.26984532,,28.18699055,,6.865572541,24.09344164,104.5648417,8.165423082,25.22776319,92.9700006,6.614618333,24.34504104,99.70502076,7.479337707
1681,2054-06-05,87,10,36,22.40900823,94.53204223,,22.59870969,,6.171832824,23.42936868,97.69140979,6.964029303,25.58929244,98.46940629,8.037625091,21.58125438,103.9961449,8.024440783
1682,2054-06-05,88,10,34.1,29.69207731,93.50852474,,27.17160525,,6.390091104,29.60414889,102.2354176,7.198642658,25.50992879,98.76117466,7.771645173,29.06118554,101.3499232,6.655970495
1683,2054-06-05,89,10,31.5,36.085725,107.3577081,,35.46225505,,8.010814742,38.83496249,100.6950272,6.300921959,35.88058148,104.256282,7.78832719,37.64671396,94.53533891,7.989055328
1684,2054-06-05,90,10,23.8,78.87986387,93.80140698,,80.35882771,,7.440664612,78.10695817,101.7958557,6.064924394,78.06968539,95.53809821,7.12590691,81.9940367,94.16545801,7.941514589
1685,2054-06-05,91,10,21.7,71.17934747,105.693843,,71.50895102,,7.190248901,72.54237984,97.30133896,7.20166987,73.28166409,97.37562883,6.269873681,73.64646179,100.68967,7.594923479
1686,2054-06-05,92,10,25.7,51.54849141,94.68790832,,54.90599215,,6.543914647,54.07559328,94.31398589,6.410582748,52.56315671,105.3678864,6.703819203,53.862202,101.6065614,7.922451971
1687,2054-06-04,93,10,29.3,38.30461069,99.58245402,,35.76478816,,7.526586587,36.6112421,100.5603367,7.983521851,35.23569235,101.8059771,7.020776774,36.026698,100.9863514,6.041973005
1688,2054-06-04,94,10,33,22.21187494,105.4217517,,25.94438519,,6.739155292,22.62082473,106.9109802,6.527547367,23.66145084,98.3901101,6.58397915,23.58195642,96.48537527,7.962210852
1689,2054-06-04,95,10,32.8,22.5873472,99.26137518,,24.55756507,,7.269582299,24.5501667,106.9846688,7.857985673,24.44549796,106.4974842,6.68391947,23.19057582,98.79821037,6.856233771
1690,2054-06-04,96,10,31.2,30.10591277,107.3734597,,26.96961514,,7.738239008,26.93403902,100.6831856,6.865422898,26.79168973,105.3640042,7.588186243,27.49620837,104.6585959,6.410450693
1691,2054-06-04,97,10,28.6,33.90348255,96.37379235,,34.36712729,,6.282946829,35.23131012,95.02810527,6.604546178,33.7406563,98.17483621,7.308165575,31.97474665,99.19793644,6.311259532
1692,2054-06-04,98,10,21.3,82.64031092,107.0732721,,81.93499221,,7.084661778,83.0002493,104.7341953,6.182021899,81.67315703,93.91171463,7.049372975,82.52823892,101.3437527,7.58508491
1693,2054-06-04,99,10,18.8,82.19129091,102.0884409,,83.16626247,,6.470120494,84.74681568,101.5082192,7.916908839,83.50237949,92.70335788,6.424273723,86.25037917,100.1445383,7.859254997
1694,2054-06-04,100,10,20.8,71.89760906,95.12884739,,76.16178857,,6.028171633,75.33205113,94.09049387,7.039283796,75.81625134,97.59467697,6.187465608,71.96325537,93.06618256,7.411229705
1695,2054-06-03,101,10,26.9,42.1543146,103.3377849,,41.42187525,,7.714949776,40.75911698,104.528691,6.625724628,43.30111422,94.97458177,5.998986663,42.95440631,106.0153004,7.63918361
1696,2054-06-03,102,10,29.2,32.37520347,97.03870109,,31.88787016,,6.798748253,31.67638375,101.7748403,7.546603631,32.17480497,89.28902682,6.578833775,31.64072895,93.84123202,6.380912119
1697,2054-06-03,103,10,29.5,35.39109856,55.86009988,,34.54475178,,7.096751013,32.46785792,45.79795422,7.738908035,32.93974826,51.1235089,7.029903501,33.55153295,50.48195028,6.759795484
1698,2054-06-03,104,10,26.6,54.98779805,3.571148693,,52.62213803,,6.727303221,55.17214682,6.34798313,6.612917798,55.58389896,14.29376964,7.560406217,52.71770689,5.7083137,6.340220132
1699,2054-06-03,105,10,28.1,55.69746926,23.10041869,,55.03286705,,6.936990185,56.54404809,25.80456226,7.079180744,56.92557113,22.1655103,7.792042616,54.12697088,19.69387477,7.576996776
